Date,DJIA_Close,DJIA_Volume,NASDAQ_Close,NASDAQ_Volume,SP_Close,SP_Volume,R2000_Close,R2000_Volume,week,debt,stocks,restaurant,inflation,economics,portfolio,housing,dow_jones,credit,revenue,investment,return,markets,unemployment,growth,hedge,money,derivatives,leverage,MMM_Close,MMM_Volume,AXP_Close,AXP_Volume,APPL_Close,APPL_Volume,BA_Close,BA_Volume,CAT_Close,CAT_Volume,CVX_Close,CVX_Volume,CSCO_Close,CSCO_Volume,KO_Close,KO_Volume,DIS_Close,DIS_Volume,XOM_Close,XOM_Volume,GE_Close,GE_Volume,GS_Close,GS_Volume,HD_Close,HD_Voume,IBM_Close,IBM_Volume,INTC_Close,INTC_Volume,JNJ_Close,JNJ_Volume,JPM_Close,JPM_Volume,MCD_Close,MCD_Volume,MRK_Close,MRK_Volume,MSFT_Close,MSFT_Volume,NKE_Close,NKE_Volume,PFE_Close,PFE_Volume,PG_Close,PG_Volume,TRV_Close,TRV_Volume,UNH_Close,UNH_Volume,UTX_Close,UTX_Volume,VZ_Close,VZ_Volume,WMT_Close,WMT_Volume
8/28/14,17079.57031,51860000,4557.700195,1309580000,1996.73999,2282400000,1165.949951,22824000,,,,,,,,,,,,,,,,,,,,,143.979996,1314100,89.019997,3324900,102.25,68460000,127.110001,3070300,108.650002,3227800,128.75,2409000,24.85,15506400,41.630001,9746400,41.630001,9746400,99.57,6072700,26.01,13438900,177.649994,1961800,92.510002,7575700,192,1503600,192,1503600,34.650002,18908900,3482200,59.16,9096100,94.139999,5492400,60,5241000,44.880001,17657600,39.41,5169200,29.379999,20604000,83.029999,4278700,94.339996,1221400,86.339996,2749700,109.110001,2124200,49.41,75.900002,2923700
8/29/14,17098.44922,81500000,4580.27002,1352830000,2003.369995,2259130000,1174.349976,22591300,,,,,,,,,,,,,,,,,,,,,144,1537800,89.550003,2672700,102.5,44595000,126.800003,3032700,109.07,4437200,129.449997,3519000,24.99,17972300,41.720001,7666700,41.720001,7666700,99.459999,8873700,25.98,21914000,179.110001,2560600,93.5,7672200,192.300003,2909400,192.300003,2909400,34.919998,32302800,5287800,59.450001,8897900,93.720001,4635100,60.110001,5715800,45.43,21607600,39.275002,6423000,29.389999,16784500,83.110001,4901300,94.709999,1376000,86.68,3297500,107.980003,4717300,49.82,75.5,5080500
9/2/14,17067.56055,64820000,4598.189941,1859080000,2002.280029,2819980000,1179.469971,28199800,8/31/14,67,66,83,71,95,87,99,34,94,58,88,75,79,39,87,88,82,71,74,144.220001,1578800,89.720001,3592100,103.300003,53564000,125.480003,4576000,108.919998,4040200,127.540001,4744500,24.879999,19836000,41.639999,9798100,41.639999,9798100,98.489998,8957100,25.85,24378700,179.770004,1986300,91.150002,20753200,191.559998,2679700,191.559998,2679700,34.57,32094800,4644800,59.669998,8671100,92.800003,6727100,59.790001,6054500,45.09,22976800,39.639999,8164200,29.26,20718900,82.980003,5528900,94.519997,2465700,86.389999,3726100,109.040001,4142800,49.77,75.75,4532400
9/3/14,17078.2793,62770000,4572.560059,1897450000,2000.719971,2809980000,1172.199951,28099800,,,,,,,,,,,,,,,,,,,,,143.820007,1533600,90.139999,2930800,98.940002,125421000,125.940002,3966500,108.459999,4669000,127.860001,3846300,25.040001,22043200,41.779999,8635400,41.779999,8635400,99.110001,8475100,25.950001,19962200,179.600006,2397700,89,15410400,191.949997,1822800,191.949997,1822800,34.57,26668800,4725800,59.700001,11791800,93.139999,4855300,60.48,9096200,44.959999,33684500,39.41,4409600,29.4,21118100,82.900002,5851800,94.470001,1575700,86.790001,2824400,109.199997,2629700,49.880001,76.010002,4709400
9/4/14,17069.58008,68120000,4562.290039,1728700000,1997.650024,3072410000,1167.209961,30724100,,,,,,,,,,,,,,,,,,,,,143.610001,1549800,89.650002,2594100,98.120003,85718000,125.459999,2975300,108.82,4604000,126.800003,5191200,24.91,20268900,41.869999,16785300,41.869999,16785300,98.360001,9662900,25.959999,26891800,180.080002,1678500,89.93,8452200,190.679993,2865000,190.679993,2865000,34.91,27632400,6147700,59.709999,9811900,93.010002,4849800,60.080002,10809000,45.259998,26475500,39.959999,6022800,29.370001,22374100,83.699997,7444200,94.260002,1491400,87.059998,3650100,109.220001,2856600,49.720001,76.559998,5282300
9/5/14,17137.35938,76630000,4582.899902,1641830000,2007.709961,2818300000,1170.130005,28183000,,,,,,,,,,,,,,,,,,,,,144.199997,1989100,89.610001,2571200,98.970001,58457000,124.690002,4913800,108.540001,4305000,127.400002,5035500,25,19865200,41.84,12768100,41.84,12768100,99.260002,9476900,26.1,21041600,179.75,2562800,91.610001,7746400,191.199997,2260200,191.199997,2260200,35,20841900,5744400,59.91,9600900,93.07,4004600,61.18,10744200,45.91,36939400,41.02,12380600,29.65,17570100,83.769997,5888900,94.209999,1658700,87.75,3873500,108.699997,2793100,49.939999,77.510002,7841800
9/8/14,17111.41992,65640000,4592.290039,1670210000,2001.540039,2789090000,1172.310059,27890900,9/7/14,76,73,81,75,98,91,89,38,91,65,93,77,80,39,94,90,85,77,78,144.889999,2446100,88.93,3617600,98.360001,46356700,127.980003,6103500,107.910004,3496900,126.209999,4200800,24.950001,14188500,41.779999,9097700,41.779999,9097700,97.769997,10080100,26.08,20379700,180.110001,1746400,90.82,4885900,190.139999,2524200,190.139999,2524200,35.330002,24859600,4900300,59.889999,8090000,92.5,5251900,61.049999,8420400,46.470001,45736700,41.200001,11728200,29.4,14627100,83.32,4899600,93.269997,1408900,87.910004,2298000,108.599998,3785400,49.529999,76.529999,5938900
9/9/14,17013.86914,69030000,4552.290039,1956550000,1988.439941,2882830000,1158.5,28828300,,,,,,,,,,,,,,,,,,,,,144.460007,1745400,87.900002,4014300,97.989998,189846300,128.210007,4866400,107.400002,3578500,125.18,6721600,24.860001,19075800,41.939999,11892500,41.939999,11892500,97.389999,9756400,25.9,21666400,177.399994,2598500,88.93,8103000,189.990005,2403600,189.990005,2403600,34.91,22333100,5999400,59.060001,14868700,91.089996,9795200,60.560001,7443700,46.759998,40302400,40.919998,8119000,29.23,21640000,82.989998,5202900,92.849998,2039700,88.559998,4409400,108.669998,2114600,48.900002,76.739998,5632000
9/10/14,17068.71094,76780000,4586.52002,1808650000,1995.689941,2912430000,1164.98999,29124400,,,,,,,,,,,,,,,,,,,,,144.639999,1558800,88.410004,3471000,101,100869600,128.220001,3068200,105.93,8154700,124.279999,10941800,24.93,15738500,42.169998,17558000,42.169998,17558000,96.809998,12113700,25.950001,19110000,179.869995,2457800,89.25,6245400,191.539993,2764000,191.539993,2764000,35.02,19964200,7402200,59.220001,9153800,93,12031400,60.759998,9212800,46.84,27302400,41.235001,6742400,29.440001,19433400,83.639999,6715300,93.169998,1456500,87.25,3355800,108.5,2364600,48.75,76.510002,6697100
9/11/14,17049,63650000,4591.810059,1704850000,1997.449951,2941690000,1172.339966,29416900,,,,,,,,,,,,,,,,,,,,,144.350006,1465400,88.419998,2757000,101.43,62353100,127.639999,1988200,105.589996,5460100,123.830002,6569600,25.18,22105400,41.950001,19614000,41.950001,19614000,97.029999,10181100,26.02,22581000,181,1905300,89.220001,4537800,191.720001,2298500,191.720001,2298500,35.02,21949000,4834100,59.759998,11467000,92.959999,5960100,60.099998,7785200,47,29216400,40.91,7460400,29.629999,18622900,83.489998,6341600,92.919998,1349700,87.080002,3034500,108.510002,2270600,49.009998,76.099998,4953300
9/12/14,16987.50977,82820000,4567.600098,1784170000,1985.540039,3206570000,1160.609985,32071200,,,,,,,,,,,,,,,,,,,,,143.940002,2135400,87.639999,4724500,101.660004,62626100,126.949997,3107300,105.019997,6904200,122.660004,4915600,25.16,33197300,41.459999,12966800,41.459999,12966800,95.779999,10257500,25.870001,24605000,183.169998,3358600,88.839996,4593700,191.279999,2901000,191.279999,2901000,34.619999,26732600,5929200,60.029999,14359100,93.339996,7791300,59.549999,7021800,46.700001,38244700,40.919998,5926200,29.43,18204700,83.260002,6358500,92.419998,1539200,86.18,2582400,108.349998,2920400,48.400002,75.769997,5652300
9/15/14,17031.14063,71740000,4518.899902,1940520000,1984.130005,2776530000,1146.52002,27765300,9/14/14,80,78,82,80,98,92,89,40,92,70,94,77,85,39,96,93,83,87,80,144.479996,1868000,87.379997,3983800,101.629997,61316500,126.309998,3261700,104.860001,7051900,124.239998,5437600,25.059999,33411400,41.5,12259600,41.5,12259600,96.290001,10689400,25.92,15347200,183.979996,2308000,89.379997,3935000,191.809998,2456400,191.809998,2456400,34.540001,22438000,4525500,59.939999,10685600,93.470001,6255000,59.52,7738900,46.240002,37667600,40.805,6729000,29.92,24320600,83.870003,7004700,93.550003,1701900,86.029999,2441800,108.32,2515000,48.560001,75.809998,3748500
9/16/14,17131.9707,73200000,4552.759766,1879350000,1998.97998,3160310000,1150.969971,31603200,,,,,,,,,,,,,,,,,,,,,144.850006,1945100,88.360001,5946200,100.860001,66908100,127.32,3377500,104.860001,5289700,124.959999,6587200,25.219999,31902300,41.639999,15232800,41.639999,15232800,97.43,11574100,26.209999,27482900,184.039993,2137600,90.269997,5045100,192.960007,2561500,192.960007,2561500,34.93,20875700,6081400,59.990002,10947900,93.75,5826200,59.990002,9045400,46.759998,27910600,40.599998,9393200,30.049999,19603600,84.080002,7143800,93.639999,1167900,87.160004,2973700,108.540001,3089800,48.959999,76.32,4109500
9/17/14,17156.84961,87810000,4562.189941,1796710000,2001.569946,3209420000,1153.890015,32094300,,,,,,,,,,,,,,,,,,,,,145.369995,2757000,89.07,4460700,101.580002,60926500,127.760002,3135300,103.989998,5122200,124.720001,4583500,25.209999,25703300,41.610001,16693800,41.610001,16693800,97.080002,8774200,26.27,29610800,184.820007,2820300,91.220001,7068800,192.800003,3210800,192.800003,3210800,34.98,26278900,6627800,60.310001,15091800,93.529999,5738600,59.880001,10271200,46.52,38311900,40.755001,7443200,30.35,26216500,84.160004,8273800,93.650002,2029600,86.989998,3302700,108.029999,4109000,49.209999,76.239998,4239000
9/18/14,17265.99023,85300000,4593.430176,1774840000,2011.359985,3235340000,1159.27002,32353400,,,,,,,,,,,,,,,,,,,,,146.839996,2364800,90.099998,4309800,101.790001,37299400,128.580002,2721800,104.339996,3915800,124.139999,4683200,25.219999,15939900,41.790001,12586400,41.790001,12586400,96.610001,8636600,26.209999,31598200,187.889999,3566600,92.089996,6025100,193.75,2963300,193.75,2963300,35.169998,23809600,6628700,61.32,16973700,93.480003,5488900,60.310001,8004100,46.68,35556600,40.985001,6393400,30.58,26425800,84.190002,5309200,94.779999,1620000,87.629997,2584000,108.519997,3439700,49.689999,76.220001,4751700
9/19/14,17279.74023,349620000,4579.790039,3178490000,2010.400024,4880220000,1146.920044,46802200,,,,,,,,,,,,,,,,,,,,,146.690002,8106200,89.699997,7118600,100.959999,70902400,129.350006,5635700,102.510002,8285400,124.800003,10090000,25.200001,47343700,42.049999,47559700,42.049999,47559700,97.120003,18178100,26.290001,38246200,186.199997,5442900,92.339996,12498800,194,8852000,194,8852000,34.82,46851900,13033400,61.110001,18739300,94.360001,9043100,60.490002,14480700,47.52,202522400,40.904999,19704400,30.4,35022200,84.470001,11377700,94.610001,4375400,87.800003,6486300,108.449997,5947500,50.349998,76.839996,13323500
9/22/14,17172.67969,74300000,4527.689941,1881520000,1994.290039,3349670000,1129.359985,33496800,9/21/14,76,78,80,76,96,92,87,45,88,66,93,79,83,37,96,85,81,94,80,145.710007,2231000,88.989998,3134700,101.059998,52788400,128.610001,2890300,100.900002,5093200,123.489998,5850500,24.969999,21346700,42.220001,11518100,42.220001,11518100,96.540001,8816900,26.08,23005700,185.289993,1826100,91.889999,5208800,193.110001,3318000,193.110001,3318000,34.709999,25447700,5788300,60.91,13225200,93.93,4875700,60.580002,9320500,47.060001,38686100,40.355,8138400,30.18,24880200,84.809998,8397100,94.599998,1463800,87.769997,2335400,106.470001,4142300,50.18,76.309998,4450700
9/23/14,17055.86914,77090000,4508.689941,1847730000,1982.77002,3279350000,1118.719971,32793600,,,,,,,,,,,,,,,,,,,,,144.369995,2049700,88.309998,3711000,102.639999,63402200,127.379997,2963100,99.989998,5710300,123.059998,5620700,24.700001,20747900,41.889999,10251300,41.889999,10251300,96.029999,10300700,26.02,21684800,185.089996,1977600,91.489998,6330000,191.619995,3301800,191.619995,3301800,34.419998,25690700,8108100,60.939999,14328800,93.510002,4702700,60.279999,8012100,46.560001,33430300,40.060001,6046800,30.049999,29182600,84.440002,7723500,93.550003,1418000,86.589996,2640200,105.419998,3839100,49.91,75.599998,6708000
9/24/14,17210.06055,80530000,4555.220215,1765260000,1998.300049,3313850000,1128.310059,33138500,,,,,,,,,,,,,,,,,,,,,144.880005,2608200,88.519997,5089900,101.75,60171800,128.580002,2891400,101.199997,5797000,122.400002,8005900,24.98,19700400,42.27,13540900,42.27,13540900,95.82,12200000,25.93,34059700,187.809998,2834200,93.019997,6381400,192.309998,3082600,192.309998,3082600,34.75,18829000,5890900,61.630001,13728200,95,7817900,60.360001,11465600,47.080002,26582700,40.419998,6754000,30.309999,22080500,85.239998,11694700,94.790001,1665900,88.209999,2661500,106.07,3826800,50.07,77.080002,8434600
9/25/14,16945.80078,93520000,4466.75,1939610000,1965.98999,3273050000,1110.23999,32730600,,,,,,,,,,,,,,,,,,,,,142.479996,2764200,86.760002,5648000,97.870003,100092000,127.139999,2913100,99.510002,4960800,120.68,6466300,24.540001,27242000,41.779999,11076300,41.779999,11076300,94.25,12854200,25.549999,30686900,184.089996,3074600,91.900002,4972100,189.009995,4151400,189.009995,4151400,34.139999,34639700,5688200,60.150002,16340100,94.160004,4569100,59.639999,8691800,46.040001,33077400,39.875,14138400,29.98,22601600,84.330002,8212300,93.699997,1998900,86.18,3657100,104.489998,3936200,49.610001,76.120003,4963500
9/26/14,17113.15039,74670000,4512.189941,1637480000,1982.849976,2929440000,1119.329956,29294400,,,,,,,,,,,,,,,,,,,,,142.419998,3557700,88.370003,4480300,100.75,62370500,128.690002,2524100,100.379997,2935900,121.470001,5500500,25,29863700,42.200001,9939600,42.200001,9939600,95.43,11256800,25.629999,28931900,185.119995,1932500,92.839996,4571400,190.059998,2493900,190.059998,2493900,34.259998,25882300,4467500,60.560001,11948900,94.699997,3454400,59.389999,10786200,46.41,27078800,44.75,35090400,29.719999,23789600,84.580002,5478000,94.400002,1195900,86.599998,2260500,105.239998,4076400,49.77,76.489998,3752900
9/29/14,17071.2207,70220000,4505.850098,1737750000,1977.800049,3094440000,1117.910034,30944400,9/28/14,79,77,82,78,92,93,87,51,96,67,92,78,86,40,94,86,83,96,77,142.190002,2848300,87.949997,3304100,100.110001,49766300,128.770004,3484900,99.830002,3156400,120.550003,6791500,25.120001,28707700,42.25,12441100,42.25,12441100,94.43,14015000,25.42,30747600,183.830002,1745400,92.879997,3894600,189.639999,2336300,189.639999,2336300,34.900002,29003100,6581600,60.330002,10686500,96.220001,16489100,59.41,8719200,46.439999,26091000,44.560001,14834400,29.77,19969800,84.440002,6360000,93.769997,1997400,86.510002,3114800,105.080002,2896800,49.75,76.080002,4959300
9/30/14,17042.90039,102290000,4493.390137,2200380000,1972.290039,3951100000,1101.680054,39511000,,,,,,,,,,,,,,,,,,,,,141.679993,2675100,87.540001,3867100,100.75,55264100,127.379997,4000200,99.029999,3746100,119.32,8385700,25.17,36919300,42.66,22613700,42.66,22613700,94.050003,15576500,25.620001,40800800,183.570007,2037700,91.739998,6773000,189.830002,2932600,189.830002,2932600,34.82,35274600,6822500,60.240002,14384800,94.809998,10036400,59.279999,9247300,46.360001,33033100,44.599998,11583400,29.57,25660500,83.739998,8074700,93.940002,1802500,86.25,2843200,105.599998,5014100,49.990002,76.470001,5640700
10/1/14,16804.71094,104240000,4422.089844,2312630000,1946.160034,4188590000,1085.410034,41885900,,,,,,,,,,,,,,,,,,,,,139.179993,2925900,85.809998,4777800,99.18,51491300,124.669998,5265200,97.610001,4827300,117.650002,8027900,25.030001,44916200,42.740002,30409700,42.740002,30409700,92.860001,14028600,25.16,42081200,180.699997,4196300,91.019997,5970700,187.169998,3723200,187.169998,3723200,33.990002,35086600,12263700,59.77,18995800,94.190002,5334600,58.709999,9088900,45.900002,38088400,43.849998,9471600,29.15,35887900,83.139999,9024700,93.099998,2323400,84.879997,4140200,103.839996,5864700,49.43,76.120003,6524900
10/2/14,16801.05078,75490000,4430.200195,2165500000,1946.170044,4012510000,1096.380005,40125100,,,,,,,,,,,,,,,,,,,,,138.669998,3221300,85.870003,4216800,99.900002,47757800,124.169998,3204500,97.410004,4460800,117.110001,8171200,25.059999,28334000,42.66,16643200,42.66,16643200,93.300003,13756500,25.120001,28499100,182.880005,2782600,92.239998,5991200,186.910004,2283100,186.910004,2283100,33.52,32910800,7566100,58.84,24559100,94.120003,4116000,58.849998,8109800,45.759998,25119400,44.650002,8739200,29.059999,28202000,83.050003,8858400,93.07,2282400,84.900002,3047000,103.239998,4034300,49.290001,76.230003,4921200
10/3/14,17009.68945,87940000,4475.620117,1777640000,1967.900024,3560970000,1104.73999,35609700,,,,,,,,,,,,,,,,,,,,,140.169998,3514100,87.160004,4601400,99.620003,43469600,126.360001,3075900,97.389999,3921900,117.709999,6298300,25.309999,29038300,43,14046300,43,14046300,93.919998,11563000,25.4,21658100,188.070007,3271400,93.540001,6200100,188.669998,3071500,188.669998,3071500,34.029999,25834600,6856100,60.299999,18321100,94.860001,3948600,59.900002,8641800,46.09,32453200,45.145,8790000,29.219999,24077900,83.790001,6701500,94.459999,3226400,86.019997,3108100,104.419998,3044800,49.709999,77.32,5819700
10/6/14,16991.91016,655450000,4454.799805,1828240000,1964.819946,3358220000,1094.650024,33582200,10/5/14,78,76,82,78,93,94,88,64,92,67,93,80,89,40,95,85,81,100,73,140.339996,2464700,87.029999,3147300,99.620003,37051200,126.260002,2681000,98,3982400,118.089996,5409500,25.01,23952600,43.599998,20328100,43.599998,20328100,94.519997,10595400,25.219999,30492600,187.479996,1934800,93.260002,4951700,189.039993,2099500,189.039993,2099500,34.110001,24321100,5015100,60.18,11578000,93.839996,4278600,59.580002,7114600,46.09,20604000,44.610001,7031200,29.17,16506300,83.57,5656500,94.699997,1724000,85.089996,2596100,104.220001,2981900,50.080002,77.349998,5429700
10/7/14,16719.39063,79420000,4385.200195,2111360000,1935.099976,3687870000,1076.310059,36878700,,,,,,,,,,,,,,,,,,,,,137.679993,3144900,85.349998,3905000,98.75,42094200,123.32,3554900,94.699997,6479500,116.019997,7303800,24.639999,29309600,43.919998,24936600,43.919998,24936600,93.370003,10787900,24.809999,31985200,183.800003,2927100,92.470001,5030300,185.710007,2991300,185.710007,2991300,33.470001,25972100,8407800,59.27,14542000,92.809998,6093800,58.459999,9520100,45.529999,25723700,44.035,5486400,28.790001,24686600,83.160004,7378200,93.660004,2556100,84.190002,3412900,101.419998,5991500,49.68,77.300003,7059900
10/8/14,16994.2207,106930000,4468.589844,2451630000,1968.890015,4441890000,1097.119995,44418900,,,,,,,,,,,,,,,,,,,,,141.410004,4135500,87.410004,4238200,100.800003,57404700,124.980003,3610300,96.650002,6214200,117.949997,9517400,24.66,40348300,44.549999,26115600,44.549999,26115600,94.610001,15583700,25.25,36918100,186.639999,3154500,94.089996,6618900,189.360001,2984800,189.360001,2984800,34.27,34960600,8337000,60.400002,15834100,93.830002,5586600,60.18,12318200,46.779999,33031000,44.415001,7481200,29.379999,29529100,84.18,8107100,94.449997,3132300,86.620003,4787400,102.629997,6249400,49.869999,78.239998,8107100
10/9/14,16659.25,93210000,4378.339844,2264220000,1928.209961,4344020000,1067.98999,43240200,,,,,,,,,,,,,,,,,,,,,138.639999,3768000,85.889999,5394400,101.019997,77376500,122.760002,4874700,93.5,6414500,114.510002,11489200,24.190001,29341200,43.869999,25029300,43.869999,25029300,91.82,17915600,24.780001,34012700,181.270004,4892900,93.07,6674700,186.419998,2625400,186.419998,2625400,33.619999,28185700,10675900,59.080002,19189500,92.720001,5068600,59.209999,8595800,45.849998,34422800,43.615002,7462200,28.99,22839100,83.660004,7765700,93.889999,2543300,84.940002,4432800,99.940002,6739600,48.93,77.860001,7072700
10/10/14,16544.09961,136370000,4276.240234,2765750000,1906.130005,4550540000,1053.319946,45505400,,,,,,,,,,,,,,,,,,,,,133.830002,7366500,84.989998,4226400,100.730003,66331600,121.5,4214200,93.129997,6179100,113.889999,9253100,23.34,48313600,44.470001,25920800,44.470001,25920800,91.599998,18173100,24.27,47837300,180.380005,4405600,92.550003,6349800,185.929993,5090200,185.929993,5090200,31.91,80917600,9984100,58.52,16689400,92.300003,5844900,58.66,11285200,44.029999,51978100,43.595001,9048200,29.129999,32065300,84.690002,13732400,94.040001,2875000,85.389999,4036800,99.940002,6678100,48.939999,78.290001,10078000
10/13/14,16321.07031,107830000,4213.660156,2467830000,1874.73999,4352580000,1049.300049,43525800,10/12/14,77,83,82,86,100,94,86,100,90,69,93,79,96,40,98,88,81,96,72,132.899994,4583400,82.779999,5072300,99.809998,53583400,120.449997,3878600,91.68,5852400,112.029999,7799100,22.93,33227700,44.07,20175200,44.07,20175200,90.839996,14451100,23.950001,39054800,178.770004,3436500,90.599998,7372200,183.520004,3596700,183.520004,3596700,31.469999,42110200,10334600,58.16,17169300,90.730003,6173800,56.139999,14807700,43.650002,37100200,42.695,8005200,28.469999,34089400,83.370003,10066100,93.519997,2577600,83.949997,3672600,99.309998,5111200,48.369999,77.559998,8201200
10/14/14,16315.19043,110410000,4227.169922,2496120000,1877.699951,4812010000,1061.599976,48120100,,,,,,,,,,,,,,,,,,,,,134.179993,3644300,82.739998,6165000,98.75,63688600,122.290001,3768200,92.800003,6791300,109.779999,11541500,23.059999,29317500,43.639999,21027400,43.639999,21027400,90.550003,23120500,24.1,42246400,178.699997,3557200,90.099998,9711300,183.800003,3924700,183.800003,3924700,32.139999,68671000,20807400,57.990002,29096800,91.099998,5539500,56.330002,10935800,43.73,38115700,42.544998,9853400,28.459999,23260400,83.550003,8210300,93.68,3534200,82.82,5929500,100.120003,4573000,48.220001,77.980003,7901100
10/15/14,16141.74023,160380000,4215.319824,3058740000,1862.48999,6090800000,1072.449951,60908000,,,,,,,,,,,,,,,,,,,,,134.220001,4794700,80.93,9155600,97.540001,100933600,120.190002,7819000,92.589996,9377600,109.269997,15278400,22.959999,40079600,43.23,22988600,43.23,22988600,90.220001,24703500,24.280001,65636600,177.240005,6330500,87.849998,12987500,181.75,6895800,181.75,6895800,31.280001,92305200,21905900,55.529999,37866900,90.440002,10468500,54.73,18785800,43.220001,60218700,42.59,17571600,28.190001,41183700,82.949997,13283200,91.989998,3475600,82.160004,8308900,99.169998,7105000,47.919998,75.199997,21057700
10/16/14,16117.24023,131670000,4217.390137,2591940000,1862.76001,5073150000,1086.109985,50731500,,,,,,,,,,,,,,,,,,,,,135.050003,3497200,80.239998,9159300,96.260002,72154500,120.290001,4492500,93.239998,7439400,111.059998,11908400,22.82,30929300,42.560001,22519200,42.560001,22519200,90.599998,25212600,24.25,51697900,172.580002,7797500,88.879997,7147600,179.839996,5578600,179.839996,5578600,30.85,47787400,14575300,55.080002,31965100,89.910004,7526400,53.43,21856200,42.740002,49040400,43.52,13644000,27.700001,37802500,82.239998,11310200,91.809998,2739500,85.389999,10233000,99.230003,6099100,47.669998,73.82,14346600
10/17/14,16380.41016,137910000,4258.439941,2260070000,1886.76001,4482120000,1082.329956,44821200,,,,,,,,,,,,,,,,,,,,,137.399994,3746400,82.580002,9175000,97.669998,68179700,123.239998,4872400,95.050003,7442600,111.800003,10895500,23.25,28485000,42.880001,23236000,42.880001,23236000,91.209999,18189200,24.82,52637800,176.910004,4951000,90.239998,7007300,182.050003,4350200,182.050003,4350200,31.379999,37504500,12272900,56.200001,20183500,91.040001,7074500,54.02,19718100,43.630001,40683300,43.59,11396800,27.83,32572800,83.269997,11786600,93.239998,2948200,88.18,8532800,101.529999,7282000,48.07,74.099998,11462300
10/20/14,16399.66992,94320000,4316.069824,1717370000,1904.01001,3331210000,1094.969971,33312100,10/19/14,80,77,83,79,91,91,85,70,87,64,91,81,92,39,95,85,80,97,70,137.600006,2782500,84.010002,5231100,99.760002,77517300,124.309998,3676300,94.029999,4270800,111.489998,8823800,22.93,34386900,43.290001,17647800,43.290001,17647800,91.769997,10821700,25.030001,33868500,177.839996,2307900,91.849998,5609400,169.100006,23416500,169.100006,23416500,31.58,30523700,7988900,56.630001,10807600,91.589996,5403200,54.049999,12064100,44.080002,34527900,44.450001,6743400,27.93,38925400,84.18,8558100,93.199997,2544600,88.540001,4890900,101.480003,6394300,48.48,75.139999,7040700
10/21/14,16614.81055,105110000,4419.47998,1997580000,1941.280029,3987090000,1112.849976,39870900,,,,,,,,,,,,,,,,,,,,,140.929993,3078400,85.639999,4847100,102.470001,94623900,127.120003,5204500,95.889999,3990500,115.089996,8899700,23.51,33712700,40.68,55953500,40.68,55953500,93.650002,15757000,25.450001,31684600,180.179993,2649500,94.199997,6604700,163.229996,20949800,163.229996,20949800,32.610001,33278400,7287300,57.93,14020400,91.010002,11422200,55.130001,17289900,44.880001,36433800,45.32,6459600,28.280001,36483600,84.610001,12389600,94.239998,3502800,90.949997,5882100,101.980003,12554100,48.689999,76.019997,8299700
10/22/14,16461.32031,92050000,4382.850098,1967020000,1927.109985,3761930000,1096.869995,37619300,,,,,,,,,,,,,,,,,,,,,138.949997,4294300,83.959999,5182200,102.989998,68263100,121.449997,13844400,94.57,6211300,114,7211600,23.26,25172900,40.619999,27728200,40.619999,27728200,93.129997,12733600,25.190001,30028700,176.830002,3088300,93.339996,5908900,161.789993,11084800,161.789993,11084800,32.27,26725600,9360100,57.450001,13750700,90.940002,6455600,55.509998,12901700,44.380001,33570900,44.93,7087800,28.299999,30788600,84.230003,9747600,95.580002,3762100,89.769997,4290300,101.18,6181400,48.310001,76.029999,5927600
10/23/14,16677.90039,99420000,4452.790039,1952380000,1950.819946,3789250000,1116.48999,37892500,,,,,,,,,,,,,,,,,,,,,145.050003,7424400,85.610001,5000300,104.830002,71074700,122.029999,7799700,99.269997,11670100,116.190002,7195500,23.57,21669900,40.860001,23346800,40.860001,23346800,94.110001,11345100,25.440001,30960500,180.059998,3397000,94.800003,5923100,162.179993,7599400,162.179993,7599400,32.689999,22254900,7570400,58.060001,12641900,91.019997,5966700,56.630001,11851100,45.02,45451900,45.185001,6191800,28.6,30775100,83.230003,14292100,96.769997,3707200,90.660004,3159200,103.18,5691500,48.220001,76.25,6367100
10/24/14,16805.41016,90400000,4483.720215,1754300000,1964.579956,3078380000,1118.819946,30783800,,,,,,,,,,,,,,,,,,,,,148.589996,4480900,86.400002,3608000,105.220001,47053900,122.239998,4013300,99.440002,4133800,115.910004,5507900,23.780001,19942900,41.029999,13396000,41.029999,13396000,94.489998,9734100,25.639999,20563900,183.350006,2900900,94.989998,4825200,162.080002,6652100,162.080002,6652100,33.18,27814300,5973100,58.740002,13758000,91.669998,5256600,57.610001,8555400,46.130001,61076700,45.450001,4931000,29.110001,28424900,85.160004,13465600,97.730003,2353300,91.639999,2977300,103.82,3657900,48.77,76.379997,4479600
10/27/14,16817.93945,72580000,4485.930176,1585580000,1961.630005,3538860000,1117.47998,35388600,10/26/14,81,77,81,80,93,93,90,65,90,67,96,81,89,39,97,83,84,93,73,149.559998,2840000,86.629997,3610100,105.110001,34187700,122.120003,2940300,98.540001,4346100,115.019997,6714600,23.76,16862700,40.759998,17222500,40.759998,17222500,93.709999,11387700,25.52,19784500,183.910004,2383700,95.470001,4465100,161.869995,4989100,161.869995,4989100,33.200001,23751900,7043900,58.639999,11087100,92.010002,4071100,56.450001,14418900,45.91,30371300,45.82,5819400,29.030001,22967100,85.949997,10316600,98.870003,2580500,92.129997,3948900,104.190002,2957500,49.419998,76.589996,4107400
